timestamp,open,high,low,close,volume,close_predicted_1
2021-06-25,34659.10547,35487.24609,31350.88477,31637.7793,40230904226.0,
2021-06-26,31594.66406,32637.58789,30184.50195,32186.27734,38585385521.0,
2021-06-27,32287.52344,34656.12891,32071.75781,34649.64453,35511640894.0,
2021-06-28,34679.12109,35219.89063,33902.07422,34434.33594,33892523752.0,
2021-06-29,34475.55859,36542.10938,34252.48438,35867.77734,37901460044.0,
2021-06-30,35908.38672,36074.75781,34086.15234,35040.83594,34059036099.0,
2021-07-01,35035.98438,35035.98438,32883.78125,33572.11719,37838957079.0,
2021-07-02,33549.60156,33939.58984,32770.67969,33897.04688,38728974942.0,
2021-07-03,33854.42188,34909.26172,33402.69531,34668.54688,24383958643.0,
2021-07-04,34665.56641,35937.56641,34396.47656,35287.78125,24924307911.0,
2021-07-05,35284.34375,35284.34375,33213.66016,33746.00391,26721554282.0,
2021-07-06,33723.50781,35038.53516,33599.91797,34235.19531,26501259870.0,
2021-07-07,34225.67969,34997.66406,33839.28906,33855.32813,24796027477.0,
2021-07-08,33889.60547,33907.90625,32133.18359,32877.37109,29910396946.0,
2021-07-09,32861.67188,34042.29297,32318.88086,33798.01172,27436021028.0,
2021-07-10,33811.24219,34209.07031,33116.01172,33520.51953,22971873468.0,
2021-07-11,33509.07813,34584.70313,33346.73828,34240.1875,20108729370.0,
2021-07-12,34254.01563,34592.15625,32697.30859,33155.84766,24321499537.0,
2021-07-13,33125.46875,33327.10156,32261.41992,32702.02539,19120856669.0,
2021-07-14,32723.8457,33061.39844,31639.125,32822.34766,21376531210.0,
2021-07-15,32827.875,33159.64063,31175.70898,31780.73047,21300524237.0,
2021-07-16,31841.55078,32218.40625,31100.67383,31421.53906,23699476918.0,
2021-07-17,31397.30859,31935.94531,31223.99023,31533.06836,18895018942.0,
2021-07-18,31533.88477,32398.99609,31215.49219,31796.81055,18787986667.0,
2021-07-19,31800.01172,31885.85938,30563.73438,30817.83203,20434789545.0,
2021-07-20,30838.28516,31006.1875,29360.95508,29807.34766,23148267245.0,
2021-07-21,29796.28516,32752.32617,29526.18359,32110.69336,28203024559.0,
2021-07-22,32138.87305,32576.40039,31745.29883,32313.10547,19555230518.0,
2021-07-23,32305.95898,33581.55078,32057.89258,33581.55078,22552046192.0,
2021-07-24,33593.73047,34490.39063,33424.85938,34292.44531,21664706865.0,
2021-07-25,34290.29297,35364.92578,33881.83594,35350.1875,20856685287.0,
2021-07-26,35384.03125,40499.67578,35287.3125,37337.53516,51022126212.0,
2021-07-27,37276.03516,39406.94141,36441.72656,39406.94141,35097370560.0,
2021-07-28,39503.1875,40816.07031,38862.4375,39995.90625,38702404695.0,
2021-07-29,39995.45313,40593.07031,39352.05859,40008.42188,27167146027.0,
2021-07-30,40027.48438,42235.54688,38397.35547,42235.54688,33072782960.0,
2021-07-31,42196.30469,42231.44922,41110.83203,41626.19531,25802845343.0,
2021-08-01,41460.84375,42541.67969,39540.94141,39974.89453,26688438115.0,
2021-08-02,39907.26172,40419.17969,38746.34766,39201.94531,25595265436.0,
2021-08-03,39178.40234,39750.03125,37782.05078,38152.98047,26189830450.0,
2021-08-04,38213.33203,39952.29688,37589.16406,39747.50391,25372562724.0,
2021-08-05,39744.51563,41341.93359,37458.00391,40869.55469,35185031017.0,
2021-08-06,40865.86719,43271.66016,39932.17969,42816.5,38226483046.0,
2021-08-07,42832.79688,44689.85938,42618.56641,44555.80078,40030862141.0,
2021-08-08,44574.4375,45282.35156,43331.91016,43798.11719,36302664750.0,
2021-08-09,43791.92578,46456.83203,42848.6875,46365.40234,38734079049.0,
2021-08-10,46280.84766,46637.98828,44705.55469,45585.03125,33546019517.0,
2021-08-11,45599.70313,46735.63281,45351.71094,45593.63672,34319709073.0,
2021-08-12,45576.87891,46228.91016,43861.44531,44428.28906,33723620826.0,
2021-08-13,44439.69141,47831.97656,44282.41797,47793.32031,31744259539.0,
2021-08-14,47810.6875,48098.68359,46177.63281,47096.94531,31211354442.0,
